Children,Elderly,NonWhite,Poverty,Education,English,Elevation,SeaLevelRise,Precipitation,Diabetes,MentalHealth,Asthma,Disability,HousingQuality,Homeless,LivAlone,FloodHealthIndex,INTPTLAT10,INTPTLON10,geo
0.195809257,0.11199959,0.807001,0.234189111,0.877996762,0.11999954,104.249,0.0,0.030467,8.1169,14.201,4.4376,0.063999766,4.20224,0.5098,0.202999259,47.6061,37.7296436,-122.4362167,POINT(-122.4362167 37.7296436)
0.187330457,0.215000489,0.535998,0.079862982,0.933004055,0.074000663,140.504,0.0,8.51071E-4,8.0,13.81,3.9498,0.08300047,1.67168,0.2606,0.139001225,32.9797,37.7222401,-122.4731003,POINT(-122.4731003 37.7222401)
0.197504231,0.127000217,0.897,0.350037375,0.717001091,0.195000201,161.012,0.0,0.00514578,8.2,14.28,4.4834,0.087000134,4.06366,0.5207,0.185000211,50.9396,37.7267632,-122.4326966,POINT(-122.4326966 37.7267632)
0.195810013,0.112000013,0.807,0.234190021,0.878000056,0.120000021,117.493,0.0,0.00596523,8.2,14.28,4.4834,0.064000008,6.68577,0.5207,0.203000016,44.2529,37.7241474,-122.4365378,POINT(-122.4365378 37.7241474)
0.03857908,0.078999838,0.422001,0.252452814,0.90299874,0.03999992,39.8524,0.0,0.00641991,15.5075,63.7252,12.9325,0.124999678,5.81395,3.7988,0.556999354,66.8461,37.772729,-122.422906,POINT(-122.422906 37.772729)
0.042301035,0.049999984,0.602,0.299614576,0.863999109,0.048000094,-5.63326,0.0825639,0.0500197,15.9986,61.9417,10.5559,0.133999778,2.26347,19.2683,0.570999012,77.8525,37.7753748,-122.4044182,POINT(-122.4044182 37.7753748)
0.084950475,0.060241104,0.637597,0.21340172,0.917003472,0.131956704,-9.19874,0.392933,0.0217367,2.6926,4.0262,1.2786,0.046854192,0.363328,19.0468,0.352840752,64.219,37.7708459,-122.397937,POINT(-122.397937 37.7708459)
0.189861475,0.100000274,0.508998,0.275787401,0.947003591,0.013000953,38.3029,0.0,0.00134385,13.9,37.03,6.7351,0.061000218,5.4567,3.2195,0.256001048,44.8929,37.7443371,-122.4138698,POINT(-122.4138698 37.7443371)
0.189861033,0.100000018,0.509,0.275787042,0.947000188,0.013000022,192.43,0.0,0.0,13.9,37.03,6.7351,0.061000012,4.64171,3.2195,0.256000053,33.5665,37.7410218,-122.416048,POINT(-122.416048 37.7410218)
0.1665058,0.126001332,0.792998,0.366493793,0.820008853,0.177001817,9.30935,0.0,0.0907231,13.8619,36.8079,6.7337,0.123001265,2.98198,3.2195,0.19600209,65.926,37.7344841,-122.4184576,POINT(-122.4184576 37.7344841)
0.186245164,0.099000086,0.625,0.176811238,0.901000817,0.065000011,76.3525,0.0,0.00727067,13.9,37.03,6.7351,0.048000053,4.7619,3.2195,0.179000221,47.9128,37.7387009,-122.4155165,POINT(-122.4155165 37.7387009)
0.186245164,0.099000086,0.625,0.176811238,0.901000817,0.065000011,76.3525,0.0,0.00727067,13.9,37.03,6.7351,0.048000053,4.7619,3.2195,0.179000221,47.9128,37.7365352,-122.4144662,POINT(-122.4144662 37.7365352)
0.186245,0.099,0.625,0.176811,0.901,0.065,26.5562,0.0,8.80745E-4,13.9,37.03,6.7351,0.048,5.97237,3.2195,0.179,45.2329,37.73771,-122.4137337,POINT(-122.4137337 37.73771)
0.189861475,0.100000274,0.508998,0.275787401,0.947003591,0.013000953,38.3029,0.0,0.00134385,13.9,37.03,6.7351,0.061000218,5.4567,3.2195,0.256001048,44.8929,37.7447827,-122.4109184,POINT(-122.4109184 37.7447827)
0.186245,0.099,0.625,0.176811,0.901,0.065,26.5562,0.0,8.80745E-4,13.9,37.03,6.7351,0.048,5.97237,3.2195,0.179,45.2329,37.7364637,-122.413221,POINT(-122.413221 37.7364637)
0.032,0.158,0.564,0.384762,0.893,0.094,109.138,0.0,0.0017554,6.4,8.63,3.6429,0.078,10.3905,4.9374,0.681,59.4863,37.790311,-122.41135,POINT(-122.41135 37.790311)
0.189861,0.1,0.509,0.275787,0.947,0.013,87.6911,0.0,9.71765E-4,13.9,37.03,6.7351,0.061,3.62845,3.2195,0.256,39.573,37.7408344,-122.4123248,POINT(-122.4123248 37.7408344)
0.131896937,0.112999923,0.480001,0.217518883,0.956999388,0.026999978,106.901,0.0,0.0,13.9,37.03,6.7351,0.085999936,6.07441,3.2195,0.224999868,42.2264,37.7446686,-122.4096254,POINT(-122.4096254 37.7446686)
0.211645,0.201,0.389,0.066298,0.993,0.037,432.218,0.0,1.98737E-4,4.7088,8.3225,2.6993,0.069,2.1589,0.2606,0.222,19.2932,37.745215,-122.4609338,POINT(-122.4609338 37.745215)
0.195809257,0.11199959,0.807001,0.234189111,0.877996762,0.11999954,104.249,0.0,0.030467,8.1169,14.201,4.4376,0.063999766,4.20224,0.5098,0.202999259,47.6061,37.7303457,-122.4370069,POINT(-122.4370069 37.7303457)
0.195809804,0.111999888,0.807,0.234189766,0.877999122,0.11999988,99.4749,0.0,0.038724,8.0504,14.1379,4.4009,0.063999936,6.00343,1.6285,0.202999797,49.5861,37.7311917,-122.435757,POINT(-122.435757 37.7311917)
0.195809804,0.111999888,0.807,0.234189766,0.877999122,0.11999988,99.4749,0.0,0.038724,8.0504,14.1379,4.4009,0.063999936,6.00343,1.6285,0.202999797,49.5861,37.7309526,-122.4355025,POINT(-122.4355025 37.7309526)
0.195809804,0.111999888,0.807,0.234189766,0.877999122,0.11999988,99.4749,0.0,0.038724,8.0504,14.1379,4.4009,0.063999936,6.00343,1.6285,0.202999797,49.5861,37.7315824,-122.4348227,POINT(-122.4348227 37.7315824)
0.138291,0.131,0.541,0.165101,0.941,0.069,146.231,0.0,5.14316E-4,3.6001,9.9101,1.9475,0.074,4.12305,1.438,0.245,28.5931,37.7332664,-122.4327726,POINT(-122.4327726 37.7332664)
0.195809804,0.111999888,0.807,0.234189766,0.877999122,0.11999988,99.4749,0.0,0.038724,8.0504,14.1379,4.4009,0.063999936,6.00343,1.6285,0.202999797,49.5861,37.7330567,-122.4323221,POINT(-122.4323221 37.7330567)
0.195809608,0.111999776,0.807,0.234189532,0.877998244,0.11999976,92.7636,0.0,0.0470707,8.1982,14.2783,4.4824,0.063999872,4.75851,2.0298,0.202999594,48.9261,37.7318106,-122.4316431,POINT(-122.4316431 37.7318106)
0.195809608,0.111999776,0.807,0.234189532,0.877998244,0.11999976,92.7636,0.0,0.0470707,8.1982,14.2783,4.4824,0.063999872,4.75851,2.0298,0.202999594,48.9261,37.7308289,-122.4302972,POINT(-122.4302972 37.7308289)
0.164464117,0.11000013,0.263,0.148655117,0.981000666,0.005000031,145.457,0.0,0.00339046,3.6059,9.9156,1.9507,0.036000073,4.09417,2.1589,0.275000259,29.9063,37.7360588,-122.4335532,POINT(-122.4335532 37.7360588)
0.171856023,0.195000016,0.402,0.164746021,0.941000139,0.039000001,174.903,0.0,0.0075514,3.6,9.91,1.9474,0.109000005,3.33637,2.1589,0.391000039,40.2396,37.7384741,-122.4384745,POINT(-122.4384745 37.7384741)
0.171856017,0.195000027,0.402,0.16474602,0.941000133,0.039000004,215.753,0.0,0.00242836,3.6028,9.9059,1.9494,0.109000017,2.40385,2.1589,0.39100005,33.5864,37.7400326,-122.4384809,POINT(-122.4384809 37.7400326)
0.09734705,0.149000037,0.455,0.131719037,0.946000283,0.009000008,357.744,0.0,0.00246816,3.6018,9.9065,1.9483,0.081000022,5.39745,2.1589,0.36700009,32.8931,37.7466145,-122.4437209,POINT(-122.4437209 37.7466145)
0.175235006,0.172000007,0.483,0.120782006,0.919000032,0.015000001,231.397,0.0,9.82907E-4,4.1549,9.1029,2.3272,0.108000004,3.924,0.6863,0.194000013,25.9398,37.735577,-122.4422248,POINT(-122.4422248 37.735577)
0.195809804,0.111999888,0.807,0.234189766,0.877999122,0.11999988,99.4749,0.0,0.038724,8.0504,14.1379,4.4009,0.063999936,6.00343,1.6285,0.202999797,49.5861,37.7326189,-122.4335603,POINT(-122.4335603 37.7326189)
0.108746,0.139,0.4,0.264266,0.91,0.159,171.334,0.0,0.00227976,3.1914,6.672,1.9184,0.116,6.90449,0.3448,0.384,41.5597,37.7874523,-122.4602561,POINT(-122.4602561 37.7874523)
0.108746,0.139,0.4,0.264266,0.91,0.159,171.334,0.0,0.00227976,3.1914,6.672,1.9184,0.116,6.90449,0.3448,0.384,41.5597,37.7861555,-122.4608936,POINT(-122.4608936 37.7861555)
0.19699,0.17,0.289,0.178378,0.958,0.064,191.644,0.0,3.53245E-4,3.2,6.69,1.9236,0.118,3.53535,0.3448,0.379,27.9198,37.7872164,-122.4581287,POINT(-122.4581287 37.7872164)
0.183569129,0.129000124,0.837,0.223796322,0.787000576,0.146000265,224.035,0.0,9.72526E-4,8.2208,14.2975,4.5043,0.095000088,4.37243,0.5207,0.160000125,38.2798,37.712798,-122.4356922,POINT(-122.4356922 37.712798)
0.120603206,0.09600096,0.578996,0.370138701,0.9200092,0.12900129,39.1923,0.0,0.00174725,8.0,13.81,3.9498,0.10300103,3.58102,0.2606,0.24900249,46.2729,37.7182971,-122.4743591,POINT(-122.4743591 37.7182971)
0.161643986,0.17099995,0.675,0.209018999,0.870999939,0.103000003,74.054,0.0,6.67481E-4,4.3,8.28,2.8093,0.078999999,1.13895,1.8761,0.247999986,36.9463,37.757885,-122.499835,POINT(-122.499835 37.757885)
0.154991929,0.126877973,0.673314,0.218689674,0.851181347,0.111892392,-5.0342,0.1198,0.0194161,4.8692,8.9413,2.7249,0.081921215,2.72387,1.8744,0.245763633,64.599,37.7500955,-122.5068174,POINT(-122.5068174 37.7500955)
0.133026982,0.138966573,0.640087,0.246457738,0.796808285,0.162960771,-5.0,0.0942422,0.0139764,6.4259,10.77,2.5215,0.117971637,2.75027,1.8757,0.260937329,63.5992,37.7482292,-122.506688,POINT(-122.506688 37.7482292)
0.133026982,0.138966573,0.640087,0.246457738,0.796808285,0.162960771,-5.0,0.0942422,0.0139764,6.4259,10.77,2.5215,0.117971637,2.75027,1.8757,0.260937329,63.5992,37.7445218,-122.5071462,POINT(-122.5071462 37.7445218)
0.161644,0.171,0.675,0.209019,0.871,0.103,57.4845,0.0,0.00217309,4.3,8.28,2.8093,0.079,0.34614,1.8761,0.248,39.6129,37.7542002,-122.4985022,POINT(-122.4985022 37.7542002)
0.133925058,0.187000014,0.754999,0.214404142,0.763000388,0.184000051,54.5673,0.0,0.00275308,6.4,10.72,2.498,0.095000075,5.32038,1.8761,0.22700015,52.5862,37.7447858,-122.499995,POINT(-122.499995 37.7447858)
0.13392519,0.187000201,0.755,0.214404246,0.763001023,0.184000123,77.636,0.0,0.00623318,6.4,10.7199,2.498,0.095000093,0.340483,1.8761,0.227000289,50.6195,37.7448799,-122.4978507,POINT(-122.4978507 37.7448799)
0.133059,0.139,0.64,0.246517,0.797,0.163,21.4457,0.0,0.00143315,6.4,10.72,2.498,0.118,3.22336,1.8761,0.261,50.2662,37.7408598,-122.5040195,POINT(-122.5040195 37.7408598)
0.133059,0.139,0.64,0.246517,0.797,0.163,10.6801,0.0,0.0211538,6.4379,10.7931,2.5324,0.118,2.40892,1.8472,0.261,58.606,37.7365851,-122.5057922,POINT(-122.5057922 37.7365851)
0.133059,0.139,0.64,0.246517,0.797,0.163,10.6801,0.0,0.0211538,6.4379,10.7931,2.5324,0.118,2.40892,1.8472,0.261,58.606,37.737187,-122.502686,POINT(-122.502686 37.737187)
0.133059,0.139,0.64,0.246517,0.797,0.163,21.4457,0.0,0.00143315,6.4,10.72,2.498,0.118,3.22336,1.8761,0.261,50.2662,37.7390495,-122.502817,POINT(-122.502817 37.7390495)
0.103426719,0.149885299,0.572953,0.309375813,0.753613237,0.112204637,-7.0,0.150102,0.00163051,7.9937,13.7991,3.9467,0.155746731,2.12684,0.2602,0.478125716,68.2592,37.730163,-122.5011041,POINT(-122.5011041 37.730163)
0.15466186,0.151999866,0.548,0.258677762,0.89199922,0.182999827,162.384,0.0,0.015085,3.2,6.69,1.9236,0.106999904,7.38278,4.6154,0.290999759,50.8662,37.7799504,-122.4658178,POINT(-122.4658178 37.7799504)
0.154662,0.152,0.548,0.258678,0.892,0.183,207.552,0.0,0.0113549,3.2004,6.6905,1.9239,0.107,4.15369,4.6154,0.291,46.2196,37.7741673,-122.469695,POINT(-122.469695 37.7741673)
0.154662,0.152,0.548,0.258678,0.892,0.183,167.661,0.0,0.00199451,3.2,6.69,1.9236,0.107,4.91898,4.6154,0.291,44.213,37.7761311,-122.4676893,POINT(-122.4676893 37.7761311)
,,,,,,,,,,,,,,,,,37.7729524,-122.466957,POINT(-122.466957 37.7729524)
0.154662,0.152,0.548,0.258678,0.892,0.183,181.732,0.0,0.00108218,3.2093,6.7034,1.9311,0.107,9.4851,4.6154,0.291,43.5264,37.7743646,-122.4654156,POINT(-122.4654156 37.7743646)
,,,,,,,,,,,,,,,,,37.7723319,-122.4584616,POINT(-122.4584616 37.7723319)
0.129898026,0.184000023,0.514,0.128288065,0.909000253,0.127000015,294.412,0.0,4.56828E-4,4.3,8.28,2.8093,0.078000006,7.32197,0.2606,0.292000108,31.5732,37.7592611,-122.4686613,POINT(-122.4686613 37.7592611)
0.096601,0.087,0.514,0.242551,0.942,0.056,233.632,0.0,0.00838558,4.3,8.28,2.8093,0.024,14.9966,3.7988,0.403,41.8463,37.7631295,-122.465713,POINT(-122.465713 37.7631295)
0.085448,0.088,0.384,0.269932,0.969,0.043,255.156,0.0,5.4028E-4,4.3,8.28,2.8093,0.086,6.36132,3.7988,0.42,32.8665,37.7655897,-122.462662,POINT(-122.462662 37.7655897)
0.085448,0.088,0.384,0.269932,0.969,0.043,271.849,0.0,0.00171859,4.273,8.3428,2.7761,0.086,7.91936,3.2619,0.42,35.8598,37.7632705,-122.4625015,POINT(-122.4625015 37.7632705)
0.129898026,0.184000023,0.514,0.128288065,0.909000253,0.127000015,294.412,0.0,4.56828E-4,4.3,8.28,2.8093,0.078000006,7.32197,0.2606,0.292000108,31.5732,37.7576268,-122.4642555,POINT(-122.4642555 37.7576268)
0.173466142,0.099000146,0.465999,0.274542199,0.937001008,0.118000028,202.94,0.0,0.00319273,3.2,6.69,1.9236,0.096000101,6.08614,4.6154,0.409000437,38.193,37.7806916,-122.4556372,POINT(-122.4556372 37.7806916)
0.085447829,0.087999824,0.384001,0.26993146,0.968998062,0.042999914,265.222,0.0,0.00233558,4.2903,8.3133,2.7956,0.085999828,10.3751,3.7988,0.41999916,37.8531,37.7648631,-122.4582901,POINT(-122.4582901 37.7648631)
0.173466142,0.099000146,0.465999,0.274542199,0.937001008,0.118000028,202.94,0.0,0.00319273,3.2,6.69,1.9236,0.096000101,6.08614,4.6154,0.409000437,38.193,37.7782695,-122.454887,POINT(-122.454887 37.7782695)
0.061338739,0.096999528,0.495003,0.242022698,0.932995165,0.049999721,207.061,0.0,8.16212E-4,3.2076,6.7084,1.9277,0.08099959,4.79767,4.6153,0.341998279,35.8731,37.7809488,-122.4535175,POINT(-122.4535175 37.7809488)
0.173466149,0.099000197,0.465999,0.274542563,0.937001299,0.118000092,193.958,0.0,8.10368E-4,3.2,6.69,1.9236,0.096000112,5.98578,4.6154,0.409000552,34.1931,37.7767948,-122.4576542,POINT(-122.4576542 37.7767948)
0.171402014,0.161000009,0.746,0.277727024,0.80800005,0.149000014,148.971,0.0,0.00110774,8.2018,14.2815,4.4852,0.099000006,2.21852,0.5207,0.156000013,42.2997,37.7282798,-122.4282553,POINT(-122.4282553 37.7282798)
0.117191702,0.145999614,0.511001,0.161559605,0.896997617,0.079999823,161.222,0.0,0.0123182,3.195,6.6795,1.9206,0.083999785,3.31675,3.7041,0.400998897,43.8862,37.7874027,-122.4662393,POINT(-122.4662393 37.7874027)
0.071817004,0.145000007,0.226,0.115893011,0.990000055,0.003000002,139.549,0.0,0.00322623,5.9727,6.7412,3.1593,0.068000003,4.29043,2.1589,0.505000024,39.8796,37.7651161,-122.4429367,POINT(-122.4429367 37.7651161)
0.062136,0.086,0.221,0.088034,0.981,0.021,165.136,0.0,0.00312893,5.9,5.44,3.0756,0.08,9.92066,2.1589,0.45,38.5263,37.76134,-122.4424766,POINT(-122.4424766 37.76134)
0.071817004,0.145000007,0.226,0.115893011,0.990000055,0.003000002,139.549,0.0,0.00322623,5.9727,6.7412,3.1593,0.068000003,4.29043,2.1589,0.505000024,39.8796,37.7640379,-122.4412208,POINT(-122.4412208 37.7640379)
0.071817,0.145,0.226,0.115893,0.99,0.003,185.614,0.0,0.00248101,6.1347,9.6406,3.3458,0.068,8.13872,2.1589,0.505,38.8597,37.766189,-122.4368311,POINT(-122.4368311 37.766189)
0.052191,0.088,0.299,0.210438,0.952,0.012,85.7603,0.0,0.00536683,5.9,5.44,3.0756,0.109,10.2293,2.1589,0.452,47.5262,37.7684233,-122.4318275,POINT(-122.4318275 37.7684233)
0.052191,0.088,0.299,0.210438,0.952,0.012,85.7603,0.0,0.00536683,5.9,5.44,3.0756,0.109,10.2293,2.1589,0.452,47.5262,37.766329,-122.4321847,POINT(-122.4321847 37.766329)
0.070746,0.118,0.221,0.19044,0.98,0.028,109.781,0.0,0.00522555,5.9,5.44,3.0756,0.057,6.30631,2.1589,0.431,43.2062,37.7621934,-122.4368631,POINT(-122.4368631 37.7621934)
0.070746,0.118,0.221,0.19044,0.98,0.028,108.902,0.0,0.0111551,5.9,5.44,3.0756,0.057,9.82456,2.1589,0.431,47.1928,37.7583905,-122.4364226,POINT(-122.4364226 37.7583905)
0.074234975,0.109999972,0.273,0.175167957,0.971999709,0.026999992,130.0,0.0,0.0,5.9,5.44,3.0756,0.1399999,11.9695,2.1589,0.494999804,39.5131,37.7585885,-122.4331145,POINT(-122.4331145 37.7585885)
0.121087,0.27,0.747,0.631204,0.816,0.331,76.5,0.0,0.0701956,12.109,23.2106,5.4658,0.233,3.38696,3.7988,0.519,74.5394,37.7803658,-122.4294149,POINT(-122.4294149 37.7803658)
0.098200266,0.227998383,0.609003,0.412791016,0.924993395,0.194998582,99.2734,0.0,1.76121E-4,9.9799,26.8223,4.6275,0.139999033,3.54251,3.7988,0.506996432,60.5397,37.7827297,-122.4258476,POINT(-122.4258476 37.7827297)
0.121086637,0.26999919,0.747001,0.631202106,0.815997552,0.330999007,60.1828,0.0,0.0207141,15.4969,63.7362,12.9636,0.232999301,3.72671,3.7988,0.518998443,76.5394,37.7808644,-122.4254671,POINT(-122.4254671 37.7808644)
0.079401921,0.04999995,0.544,0.313965686,0.926999073,0.021999978,92.2564,0.0,0.0,6.4165,14.4796,3.6682,0.113999886,9.86948,3.7988,0.392999607,44.1864,37.775473,-122.4302825,POINT(-122.4302825 37.775473)
0.079401921,0.04999995,0.544,0.313965686,0.926999073,0.021999978,92.2564,0.0,0.0,6.4165,14.4796,3.6682,0.113999886,9.86948,3.7988,0.392999607,44.1864,37.7743329,-122.43174,POINT(-122.43174 37.7743329)
0.115951,0.062,0.426,0.234762,0.971,0.011,125.534,0.0,7.04304E-4,6.438,14.5961,3.6902,0.081,7.67085,3.7988,0.48,39.5197,37.7717694,-122.4312198,POINT(-122.4312198 37.7717694)
0.131897,0.113,0.48,0.217519,0.957,0.027,20.0034,0.0,0.00512827,13.9,37.03,6.7351,0.086,6.12662,3.2195,0.225,54.2261,37.7475268,-122.4083579,POINT(-122.4083579 37.7475268)
0.131897,0.113,0.48,0.217519,0.957,0.027,20.0034,0.0,0.00512827,13.9,37.03,6.7351,0.086,6.12662,3.2195,0.225,54.2261,37.7470039,-122.4072609,POINT(-122.4072609 37.7470039)
0.162098,0.086,0.492,0.204373,0.923,0.106,97.6901,0.0,0.00266835,13.9,37.03,6.7351,0.057,4.55729,3.2195,0.259,46.2329,37.7445023,-122.4188373,POINT(-122.4188373 37.7445023)
0.162098,0.086,0.492,0.204373,0.923,0.106,97.6901,0.0,0.00266835,13.9,37.03,6.7351,0.057,4.55729,3.2195,0.259,46.2329,37.7445838,-122.4176061,POINT(-122.4176061 37.7445838)
0.189861033,0.100000018,0.509,0.275787042,0.947000188,0.013000022,192.43,0.0,0.0,13.9,37.03,6.7351,0.061000012,4.64171,3.2195,0.256000053,33.5665,37.7397175,-122.4180034,POINT(-122.4180034 37.7397175)
0.190987155,0.093999588,0.582002,0.320108551,0.819996445,0.112999447,147.934,0.0,9.04752E-4,13.9,37.03,6.7351,0.112999469,7.59931,3.2195,0.298998647,49.2064,37.7381822,-122.4185492,POINT(-122.4185492 37.7381822)
0.189861033,0.100000018,0.509,0.275787042,0.947000188,0.013000022,192.43,0.0,0.0,13.9,37.03,6.7351,0.061000012,4.64171,3.2195,0.256000053,33.5665,37.7397716,-122.4167719,POINT(-122.4167719 37.7397716)
0.189861,0.1,0.509,0.275787,0.947,0.013,87.6911,0.0,9.71765E-4,13.9,37.03,6.7351,0.061,3.62845,3.2195,0.256,39.573,37.7409646,-122.4148089,POINT(-122.4148089 37.7409646)
0.190987155,0.093999588,0.582002,0.320108551,0.819996445,0.112999447,147.934,0.0,9.04752E-4,13.9,37.03,6.7351,0.112999469,7.59931,3.2195,0.298998647,49.2064,37.7375062,-122.418433,POINT(-122.418433 37.7375062)
0.158658676,0.162999686,0.824001,0.269630377,0.771998546,0.215999514,167.304,0.0,7.00696E-4,11.2,16.81,7.5022,0.094999823,3.12589,3.2195,0.193999712,49.9264,37.728413,-122.418692,POINT(-122.418692 37.728413)
0.186245164,0.099000086,0.625,0.176811238,0.901000817,0.065000011,76.3525,0.0,0.00727067,13.9,37.03,6.7351,0.048000053,4.7619,3.2195,0.179000221,47.9128,37.7378141,-122.4155897,POINT(-122.4155897 37.7378141)
0.185496099,0.154000081,0.79,0.261538209,0.660000488,0.162000112,24.6128,0.0,0.0155898,11.1151,16.8817,7.3889,0.082000071,2.13163,3.2195,0.187000118,61.9327,37.7296871,-122.4158413,POINT(-122.4158413 37.7296871)
0.189861,0.1,0.509,0.275787,0.947,0.013,87.6911,0.0,9.71765E-4,13.9,37.03,6.7351,0.061,3.62845,3.2195,0.256,39.573,37.7406054,-122.4116716,POINT(-122.4116716 37.7406054)
0.189861,0.1,0.509,0.275787,0.947,0.013,87.6911,0.0,9.71765E-4,13.9,37.03,6.7351,0.061,3.62845,3.2195,0.256,39.573,37.7405919,-122.4108661,POINT(-122.4108661 37.7405919)
0.116653,0.172,0.54,0.290542,0.914,0.086,176.997,0.0,0.00111789,4.3,12.69,2.7109,0.092,3.42634,4.6154,0.325,41.2264,37.7804269,-122.5046349,POINT(-122.5046349 37.7804269)
0.116653,0.172,0.54,0.290542,0.914,0.086,176.997,0.0,0.00111789,4.3,12.69,2.7109,0.092,3.42634,4.6154,0.325,41.2264,37.7782968,-122.5023374,POINT(-122.5023374 37.7782968)
0.146254707,0.177999644,0.573001,0.25507849,0.903998192,0.080999838,55.0694,0.0,0.00651111,4.3,12.6792,2.7111,0.115999768,2.77148,4.6154,0.317999364,51.2328,37.7725482,-122.5051454,POINT(-122.5051454 37.7725482)
0.146254854,0.177999822,0.573,0.255078745,0.903999096,0.080999919,62.8325,0.0,8.95589E-4,4.3,12.69,2.7109,0.115999884,4.0404,4.6154,0.317999682,45.2263,37.7745621,-122.5020668,POINT(-122.5020668 37.7745621)
0.146254707,0.177999644,0.573001,0.25507849,0.903998192,0.080999838,55.0694,0.0,0.00651111,4.3,12.6792,2.7111,0.115999768,2.77148,4.6154,0.317999364,51.2328,37.7726464,-122.5030042,POINT(-122.5030042 37.7726464)
0.147014,0.14,0.699,0.294842,0.825,0.112,204.132,0.0,5.55786E-4,4.3,12.69,2.7109,0.112,1.91939,4.6154,0.418,39.5598,37.7803561,-122.4970909,POINT(-122.4970909 37.7803561)
0.147013853,0.13999986,0.699,0.294841705,0.824999175,0.111999888,101.968,0.0,0.00230722,4.3,12.69,2.7109,0.111999888,3.42759,4.6154,0.417999582,48.8796,37.7728915,-122.4976485,POINT(-122.4976485 37.7728915)
0.147013853,0.13999986,0.699,0.294841705,0.824999175,0.111999888,101.968,0.0,0.00230722,4.3,12.69,2.7109,0.111999888,3.42759,4.6154,0.417999582,48.8796,37.7729395,-122.4965792,POINT(-122.4965792 37.7729395)
0.147013853,0.13999986,0.699,0.294841705,0.824999175,0.111999888,101.968,0.0,0.00230722,4.3,12.69,2.7109,0.111999888,3.42759,4.6154,0.417999582,48.8796,37.7748566,-122.4956471,POINT(-122.4956471 37.7748566)
,,,,,,,,,,,,,,,,,37.7664391,-122.5024944,POINT(-122.5024944 37.7664391)
0.159524521,0.111999664,0.577001,0.30344909,0.867997396,0.133999598,9.80122,0.0,0.0629807,4.3,8.28,2.8093,0.074999775,4.02685,1.8761,0.234999295,49.266,37.7612644,-122.5093593,POINT(-122.5093593 37.7612644)
,,,,,,,,,,,,,,,,,37.7684025,-122.4920873,POINT(-122.4920873 37.7684025)
0.161643838,0.170999829,0.675,0.209018791,0.870999275,0.102999897,67.5053,0.0,0.00365212,4.3,8.28,2.8093,0.078999921,2.56849,1.8761,0.24799988,43.5995,37.7634717,-122.5002282,POINT(-122.5002282 37.7634717)
0.092750741,0.056956869,0.490386,0.171817895,0.964269627,0.080938707,-6.34025,0.159217,0.00156751,3.4437,30.822,2.2718,0.080938711,9.61098,19.2139,0.473641278,61.8192,37.7882804,-122.3989097,POINT(-122.3989097 37.7882804)
0.092750741,0.056956869,0.490386,0.171817895,0.964269627,0.080938707,-6.34025,0.159217,0.00156751,3.4437,30.822,2.2718,0.080938711,9.61098,19.2139,0.473641278,61.8192,37.7896132,-122.3981261,POINT(-122.3981261 37.7896132)
0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0.0,0.0,2.0667,20.2943,0.9773,0.081,3.71829,19.2683,0.474,42.5196,37.7854992,-122.3977282,POINT(-122.3977282 37.7854992)
0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0.0,0.0,2.0667,20.2943,0.9773,0.081,3.71829,19.2683,0.474,42.5196,37.7836112,-122.3975968,POINT(-122.3975968 37.7836112)
0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0.0,0.0,2.0667,20.2943,0.9773,0.081,3.71829,19.2683,0.474,42.5196,37.7861731,-122.3964588,POINT(-122.3964588 37.7861731)
0.092750741,0.056956869,0.490386,0.171817895,0.964269627,0.080938707,-6.34025,0.159217,0.00156751,3.4437,30.822,2.2718,0.080938711,9.61098,19.2139,0.473641278,61.8192,37.7890982,-122.3958608,POINT(-122.3958608 37.7890982)
0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0.0,0.0,2.0667,20.2943,0.9773,0.081,3.71829,19.2683,0.474,42.5196,37.7885258,-122.3951471,POINT(-122.3951471 37.7885258)
0.091971595,0.056478393,0.494667,0.170374504,0.956169285,0.080258769,-16.99,0.227608,0.0014319,0.0,21.81,0.0,0.080258769,1.70068,19.0926,0.469662426,56.5392,37.7916152,-122.3906177,POINT(-122.3906177 37.7916152)
0.091971595,0.056478393,0.494667,0.170374504,0.956169285,0.080258769,-16.99,0.227608,0.0014319,0.0,21.81,0.0,0.080258769,1.70068,19.0926,0.469662426,56.5392,37.7901973,-122.3892442,POINT(-122.3892442 37.7901973)
0.092821,0.057,0.49,0.171948,0.965,0.081,-1.31835,0.0768847,6.28777E-4,2.1104,20.2624,0.998,0.081,0.695893,19.2683,0.474,48.5394,37.7867915,-122.3894757,POINT(-122.3894757 37.7867915)
0.149115969,0.023300063,0.754453,0.637357967,0.794890522,0.021507761,-7.58461,0.380881,7.59257E-5,97.3687,0.9466,0.2787,0.152346545,0.0,17.579,0.062730979,57.5926,37.8091997,-122.3677804,POINT(-122.3677804 37.8091997)
0.117192016,0.146000016,0.511,0.161560026,0.897000091,0.080000019,154.726,0.0,0.00682918,3.2,6.69,1.9236,0.084000011,4.82593,4.6154,0.40100003,45.5329,37.7818959,-122.467029,POINT(-122.467029 37.7818959)
